group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
crd,TRUE,sex,Female,28,0.18181818181818177,0.09090909090909083,0.2727272727272727,0,0,0
crd,TRUE,sex,Female,35,0.18181818181818177,0.09090909090909083,0.2727272727272727,0,0,0
crd,TRUE,sex,Female,42,0.18181818181818177,0.18181818181818177,0.2727272727272727,0,0,0
crd,TRUE,sex,Female,49,0.18181818181818177,0.18181818181818177,0.2727272727272727,0,0,0
crd,TRUE,sex,Female,56,0.2727272727272727,0.18181818181818177,0.36363636363636365,1,0,0
crd,TRUE,sex,Female,63,0.2727272727272727,0.18181818181818177,0.36363636363636365,0,0,0
crd,TRUE,sex,Female,70,0.2727272727272727,0.18181818181818177,0.36363636363636365,0,0,0
crd,TRUE,sex,Female,77,0.2727272727272727,0.2727272727272727,0.36363636363636365,0,0,0
crd,TRUE,sex,Female,84,0.2727272727272727,0.2727272727272727,0.4545454545454546,0,0,0
crd,TRUE,sex,Female,91,0.36363636363636365,0.2727272727272727,0.4545454545454546,0,0,0
crd,TRUE,sex,Female,98,0.36363636363636365,0.2727272727272727,0.4545454545454546,0,0,0
crd,TRUE,sex,Female,105,0.36363636363636365,0.2727272727272727,0.4545454545454546,0,0,0
crd,TRUE,sex,Female,112,0.4545454545454546,0.36363636363636365,0.5454545454545454,0,0,0
crd,TRUE,sex,Female,119,0.4545454545454546,0.36363636363636365,0.5454545454545454,0,0,0
crd,TRUE,sex,Female,126,0.4545454545454546,0.36363636363636365,0.5454545454545454,0,0,0
crd,TRUE,sex,Female,133,0.4545454545454546,0.36363636363636365,0.5454545454545454,0,0,0
crd,TRUE,sex,Female,140,0.5454545454545454,0.4545454545454546,0.6363636363636364,0,0,0
crd,TRUE,sex,Female,147,0.5454545454545454,0.4545454545454546,0.6363636363636364,0,0,0
crd,TRUE,sex,Female,154,0.5454545454545454,0.4545454545454546,0.6363636363636364,0,1,0
crd,TRUE,sex,Female,161,0.5454545454545454,0.4545454545454546,0.6363636363636364,0,0,0
crd,TRUE,sex,Female,168,0.6363636363636364,0.5454545454545454,0.7272727272727273,0,0,0
crd,TRUE,sex,Female,175,0.6363636363636364,0.5454545454545454,0.7272727272727273,0,0,0
crd,TRUE,sex,Female,182,0.6363636363636364,0.5454545454545454,0.7272727272727273,0,0,1
crd,TRUE,sex,Male,7,0,0,0.09999999999999998,0,0,0
crd,TRUE,sex,Male,14,0.09999999999999998,0,0.09999999999999998,0,0,0
crd,TRUE,sex,Male,21,0.09999999999999998,0,0.19999999999999996,0,0,0
crd,TRUE,sex,Male,28,0.09999999999999998,0.09999999999999998,0.19999999999999996,0,0,0
crd,TRUE,sex,Male,35,0.09999999999999998,0.09999999999999998,0.19999999999999996,0,0,0
crd,TRUE,sex,Male,42,0.09999999999999998,0.09999999999999998,0.19999999999999996,0,0,0
crd,TRUE,sex,Male,49,0.09999999999999998,0.09999999999999998,0.19999999999999996,0,0,0
crd,TRUE,sex,Male,56,0.09999999999999998,0.09999999999999998,0.19999999999999996,1,0,0
crd,TRUE,sex,Male,63,0.19999999999999996,0.09999999999999998,0.29999999999999993,0,0,0
crd,TRUE,sex,Male,70,0.29999999999999993,0.19999999999999996,0.3999999999999999,0,0,0
crd,TRUE,sex,Male,77,0.29999999999999993,0.19999999999999996,0.3999999999999999,0,0,0
crd,TRUE,sex,Male,84,0.29999999999999993,0.19999999999999996,0.3999999999999999,0,0,0
crd,TRUE,sex,Male,91,0.3999999999999999,0.29999999999999993,0.5,0,0,0
crd,TRUE,sex,Male,98,0.3999999999999999,0.29999999999999993,0.5,0,0,0
crd,TRUE,sex,Male,105,0.3999999999999999,0.29999999999999993,0.5,0,0,0
crd,TRUE,sex,Male,112,0.3999999999999999,0.29999999999999993,0.5,0,0,0
crd,TRUE,sex,Male,119,0.3999999999999999,0.3999999999999999,0.6,0,0,0
crd,TRUE,sex,Male,126,0.5,0.3999999999999999,0.6,0,0,0
crd,TRUE,sex,Male,133,0.6,0.5,0.7,0,0,0
crd,TRUE,sex,Male,140,0.6,0.5,0.7,0,0,0
crd,TRUE,sex,Male,147,0.6,0.5,0.7,0,0,0
crd,TRUE,sex,Male,154,0.6,0.6,0.7,0,1,0
crd,TRUE,sex,Male,161,0.7,0.6,0.8,0,0,0
crd,TRUE,sex,Male,168,0.7,0.6,0.8,0,0,0
crd,TRUE,sex,Male,175,0.7,0.6,0.8,0,0,0
crd,TRUE,sex,Male,182,0.7,0.6,0.8,0,0,1
crd,FALSE,ethnicity5,White,7,0.03100775193798455,0.023255813953488413,0.03875968992248069,0,0,0
crd,FALSE,ethnicity5,White,14,0.05813953488372092,0.050387596899224785,0.06976744186046513,0,0,0
crd,FALSE,ethnicity5,White,21,0.08139534883720934,0.0736434108527132,0.09302325581395354,0,0,0
crd,FALSE,ethnicity5,White,28,0.10852713178294571,0.09689922480620161,0.12015503875968991,0,0,0
crd,FALSE,ethnicity5,White,35,0.1356589147286822,0.12403100775193798,0.1472868217054264,0,0,0
crd,FALSE,ethnicity5,White,42,0.1589147286821706,0.14341085271317833,0.17441860465116277,0,0,0
crd,FALSE,ethnicity5,White,49,0.18992248062015504,0.17441860465116277,0.20542635658914732,0,0,0
crd,FALSE,ethnicity5,White,56,0.22480620155038755,0.2093023255813954,0.24031007751937983,1,0,0
crd,FALSE,ethnicity5,White,63,0.25193798449612403,0.23643410852713176,0.2713178294573644,0,0,0
crd,FALSE,ethnicity5,White,70,0.2790697674418605,0.25968992248062017,0.2945736434108527,0,0,0
crd,FALSE,ethnicity5,White,77,0.3023255813953488,0.28682170542635665,0.32170542635658916,0,0,0
crd,FALSE,ethnicity5,White,84,0.3294573643410853,0.31007751937984496,0.34883720930232553,0,0,0
crd,FALSE,ethnicity5,White,91,0.3565891472868217,0.3410852713178295,0.375968992248062,0,0,0
crd,FALSE,ethnicity5,White,98,0.3875968992248062,0.3682170542635659,0.40697674418604657,0,0,0
crd,FALSE,ethnicity5,White,105,0.41860465116279066,0.39922480620155043,0.437984496124031,0,0,0
crd,FALSE,ethnicity5,White,112,0.4534883720930233,0.43410852713178294,0.4728682170542635,0,0,0
crd,FALSE,ethnicity5,White,119,0.4767441860465116,0.45736434108527135,0.49612403100775193,0,0,0
crd,FALSE,ethnicity5,White,126,0.5038759689922481,0.4844961240310077,0.5232558139534884,0,0,0
crd,FALSE,ethnicity5,White,133,0.5310077519379846,0.5116279069767442,0.5503875968992248,0,0,0
crd,FALSE,ethnicity5,White,140,0.5581395348837209,0.5387596899224807,0.5775193798449613,0,0,0
crd,FALSE,ethnicity5,White,147,0.5813953488372093,0.562015503875969,0.6007751937984496,0,0,0
crd,FALSE,ethnicity5,White,154,0.6124031007751938,0.5930232558139534,0.6317829457364341,0,1,0
crd,FALSE,ethnicity5,White,161,0.6395348837209303,0.6201550387596899,0.6550387596899225,0,0,0
crd,FALSE,ethnicity5,White,168,0.6666666666666667,0.6511627906976745,0.686046511627907,0,0,0
crd,FALSE,ethnicity5,White,175,0.7015503875968992,0.6821705426356589,0.7170542635658914,0,0,0
crd,FALSE,ethnicity5,White,182,0.7325581395348837,0.7170542635658914,0.748062015503876,0,0,1
crd,FALSE,ethnicity5,Mixed,7,0.023255813953488413,0.023255813953488413,0.046511627906976716,0,0,0
crd,FALSE,ethnicity5,Mixed,14,0.046511627906976716,0.023255813953488413,0.06976744186046513,0,0,0
crd,FALSE,ethnicity5,Mixed,21,0.09302325581395354,0.06976744186046513,0.11627906976744184,0,0,0
crd,FALSE,ethnicity5,Mixed,28,0.09302325581395354,0.06976744186046513,0.13953488372093026,0,0,0
crd,FALSE,ethnicity5,Mixed,35,0.11627906976744184,0.09302325581395354,0.16279069767441867,0,0,0
crd,FALSE,ethnicity5,Mixed,42,0.16279069767441867,0.11627906976744184,0.18604651162790697,0,0,0
crd,FALSE,ethnicity5,Mixed,49,0.18604651162790697,0.13953488372093026,0.2093023255813954,0,0,0
crd,FALSE,ethnicity5,Mixed,56,0.2093023255813954,0.18604651162790697,0.2558139534883721,1,0,0
crd,FALSE,ethnicity5,Mixed,63,0.2325581395348837,0.2093023255813954,0.2790697674418605,0,0,0
crd,FALSE,ethnicity5,Mixed,70,0.2558139534883721,0.2325581395348837,0.3023255813953488,0,0,0
crd,FALSE,ethnicity5,Mixed,77,0.3023255813953488,0.2558139534883721,0.34883720930232553,0,0,0
crd,FALSE,ethnicity5,Mixed,84,0.32558139534883723,0.2790697674418605,0.37209302325581395,0,0,0
crd,FALSE,ethnicity5,Mixed,91,0.34883720930232553,0.3023255813953488,0.39534883720930236,0,0,0
crd,FALSE,ethnicity5,Mixed,98,0.37209302325581395,0.34883720930232553,0.4418604651162791,0,0,0
crd,FALSE,ethnicity5,Mixed,105,0.41860465116279066,0.37209302325581395,0.4651162790697675,0,0,0
crd,FALSE,ethnicity5,Mixed,112,0.4418604651162791,0.39534883720930236,0.4883720930232558,0,0,0
crd,FALSE,ethnicity5,Mixed,119,0.4883720930232558,0.4418604651162791,0.5348837209302326,0,0,0
crd,FALSE,ethnicity5,Mixed,126,0.5348837209302326,0.4883720930232558,0.5813953488372093,0,0,0
crd,FALSE,ethnicity5,Mixed,133,0.5813953488372093,0.5348837209302326,0.627906976744186,0,0,0
crd,FALSE,ethnicity5,Mixed,140,0.6046511627906976,0.5581395348837209,0.6511627906976745,0,0,0
crd,FALSE,ethnicity5,Mixed,147,0.627906976744186,0.5813953488372093,0.6744186046511628,0,0,0
crd,FALSE,ethnicity5,Mixed,154,0.6511627906976745,0.6046511627906976,0.6976744186046512,0,1,0
crd,FALSE,ethnicity5,Mixed,161,0.6511627906976745,0.6046511627906976,0.6976744186046512,0,0,0
crd,FALSE,ethnicity5,Mixed,168,0.6976744186046512,0.6511627906976745,0.7441860465116279,0,0,0
crd,FALSE,ethnicity5,Mixed,175,0.7209302325581395,0.6744186046511628,0.7674418604651163,0,0,0
crd,FALSE,ethnicity5,Mixed,182,0.7441860465116279,0.6976744186046512,0.7906976744186047,0,0,1
crd,FALSE,ethnicity5,Asian or Asian British,7,0.04878048780487798,0.024390243902439046,0.07317073170731703,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,14,0.07317073170731703,0.04878048780487798,0.12195121951219512,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,21,0.09756097560975607,0.07317073170731703,0.12195121951219512,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,28,0.14634146341463417,0.09756097560975607,0.1707317073170731,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,35,0.1707317073170731,0.12195121951219512,0.19512195121951215,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,42,0.1707317073170731,0.14634146341463417,0.2195121951219512,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,49,0.2195121951219512,0.1707317073170731,0.24390243902439024,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,56,0.24390243902439024,0.19512195121951215,0.2926829268292682,1,0,0
crd,FALSE,ethnicity5,Asian or Asian British,63,0.2682926829268293,0.2195121951219512,0.31707317073170727,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,70,0.2926829268292682,0.24390243902439024,0.3414634146341463,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,77,0.31707317073170727,0.2682926829268293,0.36585365853658536,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,84,0.3414634146341463,0.2926829268292682,0.3902439024390244,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,91,0.36585365853658536,0.31707317073170727,0.41463414634146334,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,98,0.36585365853658536,0.3414634146341463,0.41463414634146334,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,105,0.41463414634146334,0.36585365853658536,0.46341463414634143,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,112,0.4390243902439024,0.3902439024390244,0.4878048780487805,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,119,0.46341463414634143,0.41463414634146334,0.5121951219512195,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,126,0.4878048780487805,0.4390243902439024,0.5365853658536586,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,133,0.4878048780487805,0.4390243902439024,0.5365853658536586,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,140,0.5365853658536586,0.4878048780487805,0.5853658536585366,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,147,0.5609756097560976,0.5121951219512195,0.6097560975609756,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,154,0.5853658536585366,0.5365853658536586,0.6341463414634146,0,1,0
crd,FALSE,ethnicity5,Asian or Asian British,161,0.6097560975609756,0.5609756097560976,0.6585365853658536,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,168,0.6341463414634146,0.5853658536585366,0.6829268292682926,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,175,0.6585365853658536,0.6097560975609756,0.7073170731707317,0,0,0
crd,FALSE,ethnicity5,Asian or Asian British,182,0.6829268292682926,0.6341463414634146,0.7317073170731707,0,0,1
crd,FALSE,ethnicity5,Black or Black British,7,0.023255813953488413,0.023255813953488413,0.046511627906976716,0,0,0
crd,FALSE,ethnicity5,Black or Black British,14,0.046511627906976716,0.023255813953488413,0.06976744186046513,0,0,0
crd,FALSE,ethnicity5,Black or Black British,21,0.09302325581395354,0.06976744186046513,0.11627906976744184,0,0,0
crd,FALSE,ethnicity5,Black or Black British,28,0.11627906976744184,0.09302325581395354,0.16279069767441867,0,0,0
crd,FALSE,ethnicity5,Black or Black British,35,0.13953488372093026,0.11627906976744184,0.18604651162790697,0,0,0
crd,FALSE,ethnicity5,Black or Black British,42,0.18604651162790697,0.13953488372093026,0.2093023255813954,0,0,0
crd,FALSE,ethnicity5,Black or Black British,49,0.18604651162790697,0.16279069767441867,0.2325581395348837,0,0,0
crd,FALSE,ethnicity5,Black or Black British,56,0.2325581395348837,0.18604651162790697,0.2790697674418605,1,0,0
crd,FALSE,ethnicity5,Black or Black British,63,0.2558139534883721,0.2093023255813954,0.3023255813953488,0,0,0
crd,FALSE,ethnicity5,Black or Black British,70,0.2790697674418605,0.2325581395348837,0.32558139534883723,0,0,0
crd,FALSE,ethnicity5,Black or Black British,77,0.3023255813953488,0.2558139534883721,0.34883720930232553,0,0,0
crd,FALSE,ethnicity5,Black or Black British,84,0.34883720930232553,0.3023255813953488,0.39534883720930236,0,0,0
crd,FALSE,ethnicity5,Black or Black British,91,0.37209302325581395,0.32558139534883723,0.41860465116279066,0,0,0
crd,FALSE,ethnicity5,Black or Black British,98,0.39534883720930236,0.34883720930232553,0.4418604651162791,0,0,0
crd,FALSE,ethnicity5,Black or Black British,105,0.41860465116279066,0.37209302325581395,0.4651162790697675,0,0,0
crd,FALSE,ethnicity5,Black or Black British,112,0.4418604651162791,0.39534883720930236,0.4883720930232558,0,0,0
crd,FALSE,ethnicity5,Black or Black British,119,0.4883720930232558,0.4418604651162791,0.5348837209302326,0,0,0
crd,FALSE,ethnicity5,Black or Black British,126,0.5116279069767442,0.4651162790697675,0.5581395348837209,0,0,0
crd,FALSE,ethnicity5,Black or Black British,133,0.5348837209302326,0.4883720930232558,0.5813953488372093,0,0,0
crd,FALSE,ethnicity5,Black or Black British,140,0.5813953488372093,0.5348837209302326,0.627906976744186,0,0,0
crd,FALSE,ethnicity5,Black or Black British,147,0.6046511627906976,0.5581395348837209,0.6511627906976745,0,0,0
crd,FALSE,ethnicity5,Black or Black British,154,0.627906976744186,0.5813953488372093,0.6744186046511628,0,1,0
crd,FALSE,ethnicity5,Black or Black British,161,0.6511627906976745,0.6046511627906976,0.6976744186046512,0,0,0
crd,FALSE,ethnicity5,Black or Black British,168,0.6976744186046512,0.6511627906976745,0.7441860465116279,0,0,0
crd,FALSE,ethnicity5,Black or Black British,175,0.7209302325581395,0.6744186046511628,0.7441860465116279,0,0,0
crd,FALSE,ethnicity5,Black or Black British,182,0.7441860465116279,0.6976744186046512,0.7906976744186047,0,0,1
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,7,0.022222222222222143,0.022222222222222143,0.0444444444444444,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,14,0.0444444444444444,0.0444444444444444,0.06666666666666665,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,21,0.0888888888888889,0.06666666666666665,0.11111111111111105,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,28,0.0888888888888889,0.06666666666666665,0.1333333333333333,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,35,0.1333333333333333,0.11111111111111105,0.15555555555555556,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,42,0.15555555555555556,0.1333333333333333,0.19999999999999996,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,49,0.1777777777777777,0.15555555555555556,0.2222222222222222,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,56,0.2222222222222222,0.19999999999999996,0.2666666666666666,1,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,63,0.24444444444444446,0.2222222222222222,0.28888888888888886,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,70,0.28888888888888886,0.24444444444444446,0.33333333333333326,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,77,0.3111111111111111,0.2666666666666666,0.3555555555555555,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,84,0.33333333333333326,0.28888888888888886,0.37777777777777777,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,91,0.37777777777777777,0.33333333333333326,0.42222222222222217,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,98,0.4,0.3555555555555555,0.4444444444444444,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,105,0.42222222222222217,0.37777777777777777,0.4666666666666667,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,112,0.4444444444444444,0.4,0.4888888888888888,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,119,0.4888888888888888,0.4444444444444444,0.5333333333333333,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,126,0.4888888888888888,0.4444444444444444,0.5333333333333333,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,133,0.5333333333333333,0.4888888888888888,0.5777777777777777,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,140,0.5333333333333333,0.4888888888888888,0.5777777777777777,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,147,0.5777777777777777,0.5333333333333333,0.6222222222222222,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,154,0.6222222222222222,0.5777777777777777,0.6666666666666666,0,1,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,161,0.6444444444444444,0.6,0.6888888888888889,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,168,0.6666666666666666,0.6222222222222222,0.711111111111111,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,175,0.6888888888888889,0.6444444444444444,0.7333333333333334,0,0,0
crd,FALSE,ethnicity5,Chinese or Other Ethnic Groups,182,0.711111111111111,0.6888888888888889,0.7555555555555555,0,0,1
crd,FALSE,ethnicity5,(Missing),7,0.04347826086956519,0.021739130434782594,0.0652173913043479,0,0,0
crd,FALSE,ethnicity5,(Missing),14,0.0652173913043479,0.04347826086956519,0.08695652173913049,0,0,0
crd,FALSE,ethnicity5,(Missing),21,0.10869565217391308,0.08695652173913049,0.13043478260869568,0,0,0
crd,FALSE,ethnicity5,(Missing),28,0.15217391304347827,0.10869565217391308,0.17391304347826086,0,0,0
crd,FALSE,ethnicity5,(Missing),35,0.17391304347826086,0.13043478260869568,0.21739130434782616,0,0,0
crd,FALSE,ethnicity5,(Missing),42,0.19565217391304346,0.17391304347826086,0.23913043478260876,0,0,0
crd,FALSE,ethnicity5,(Missing),49,0.21739130434782616,0.19565217391304346,0.26086956521739135,0,0,0
crd,FALSE,ethnicity5,(Missing),56,0.23913043478260876,0.19565217391304346,0.28260869565217395,1,0,0
crd,FALSE,ethnicity5,(Missing),63,0.28260869565217395,0.23913043478260876,0.32608695652173914,0,0,0
crd,FALSE,ethnicity5,(Missing),70,0.32608695652173914,0.28260869565217395,0.3695652173913043,0,0,0
crd,FALSE,ethnicity5,(Missing),77,0.3695652173913043,0.32608695652173914,0.4130434782608696,0,0,0
crd,FALSE,ethnicity5,(Missing),84,0.3913043478260869,0.34782608695652173,0.4347826086956522,0,0,0
crd,FALSE,ethnicity5,(Missing),91,0.4130434782608696,0.3695652173913043,0.4565217391304348,0,0,0
crd,FALSE,ethnicity5,(Missing),98,0.4347826086956522,0.3913043478260869,0.4782608695652174,0,0,0
crd,FALSE,ethnicity5,(Missing),105,0.4565217391304348,0.4130434782608696,0.5,0,0,0
crd,FALSE,ethnicity5,(Missing),112,0.5,0.4565217391304348,0.5434782608695652,0,0,0
crd,FALSE,ethnicity5,(Missing),119,0.5217391304347826,0.4782608695652174,0.5869565217391304,0,0,0
crd,FALSE,ethnicity5,(Missing),126,0.5652173913043479,0.5217391304347826,0.6086956521739131,0,0,0
crd,FALSE,ethnicity5,(Missing),133,0.5869565217391304,0.5434782608695652,0.6304347826086957,0,0,0
crd,FALSE,ethnicity5,(Missing),140,0.6086956521739131,0.5652173913043479,0.6521739130434783,0,0,0
crd,FALSE,ethnicity5,(Missing),147,0.6304347826086957,0.5869565217391304,0.6739130434782609,0,0,0
crd,FALSE,ethnicity5,(Missing),154,0.6521739130434783,0.6086956521739131,0.6956521739130435,0,1,0
crd,FALSE,ethnicity5,(Missing),161,0.6739130434782609,0.6304347826086957,0.7173913043478262,0,0,0
crd,FALSE,ethnicity5,(Missing),168,0.7173913043478262,0.6739130434782609,0.7608695652173914,0,0,0
crd,FALSE,ethnicity5,(Missing),175,0.7173913043478262,0.6956521739130435,0.7608695652173914,0,0,0
crd,FALSE,ethnicity5,(Missing),182,0.7608695652173914,0.7173913043478262,0.782608695652174,0,0,1
crd,TRUE,ethnicity5,White,7,0,0,0.08333333333333337,0,0,0
crd,TRUE,ethnicity5,White,14,0.08333333333333337,0.08333333333333337,0.16666666666666674,0,0,0
crd,TRUE,ethnicity5,White,21,0.16666666666666674,0.08333333333333337,0.25,0,0,0
crd,TRUE,ethnicity5,White,28,0.16666666666666674,0.08333333333333337,0.25,0,0,0
crd,TRUE,ethnicity5,White,35,0.16666666666666674,0.08333333333333337,0.25,0,0,0
crd,TRUE,ethnicity5,White,42,0.16666666666666674,0.08333333333333337,0.25,0,0,0
crd,TRUE,ethnicity5,White,49,0.16666666666666674,0.16666666666666674,0.25,0,0,0
crd,TRUE,ethnicity5,White,56,0.25,0.16666666666666674,0.33333333333333337,1,0,0
crd,TRUE,ethnicity5,White,63,0.25,0.16666666666666674,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,White,70,0.25,0.16666666666666674,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,White,77,0.25,0.16666666666666674,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,White,84,0.25,0.25,0.41666666666666674,0,0,0
crd,TRUE,ethnicity5,White,91,0.33333333333333337,0.25,0.41666666666666674,0,0,0
crd,TRUE,ethnicity5,White,98,0.33333333333333337,0.25,0.41666666666666674,0,0,0
crd,TRUE,ethnicity5,White,105,0.33333333333333337,0.25,0.41666666666666674,0,0,0
crd,TRUE,ethnicity5,White,112,0.41666666666666674,0.33333333333333337,0.5,0,0,0
crd,TRUE,ethnicity5,White,119,0.41666666666666674,0.33333333333333337,0.5,0,0,0
crd,TRUE,ethnicity5,White,126,0.41666666666666674,0.33333333333333337,0.5,0,0,0
crd,TRUE,ethnicity5,White,133,0.5,0.41666666666666674,0.5833333333333334,0,0,0
crd,TRUE,ethnicity5,White,140,0.5833333333333334,0.5,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,White,147,0.5833333333333334,0.5,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,White,154,0.5833333333333334,0.5,0.6666666666666667,0,1,0
crd,TRUE,ethnicity5,White,161,0.5833333333333334,0.5,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,White,168,0.5833333333333334,0.5,0.75,0,0,0
crd,TRUE,ethnicity5,White,175,0.6666666666666667,0.5833333333333334,0.75,0,0,0
crd,TRUE,ethnicity5,White,182,0.6666666666666667,0.5833333333333334,0.75,0,0,1
crd,TRUE,ethnicity5,Mixed,7,0,0,0,0,0,0
crd,TRUE,ethnicity5,Mixed,14,0,0,0,0,0,0
crd,TRUE,ethnicity5,Mixed,21,0,0,0,0,0,0
crd,TRUE,ethnicity5,Mixed,28,0,0,0,0,0,0
crd,TRUE,ethnicity5,Mixed,35,0,0,0,0,0,0
crd,TRUE,ethnicity5,Mixed,42,0,0,0.5,0,0,0
crd,TRUE,ethnicity5,Mixed,49,0,0,0.5,0,0,0
crd,TRUE,ethnicity5,Mixed,56,0,0,0.5,1,0,0
crd,TRUE,ethnicity5,Mixed,63,0,0,0.5,0,0,0
crd,TRUE,ethnicity5,Mixed,70,0.5,0,1,0,0,0
crd,TRUE,ethnicity5,Mixed,77,0.5,0,1,0,0,0
crd,TRUE,ethnicity5,Mixed,84,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,91,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,98,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,105,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,112,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,119,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,126,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,133,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,140,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,147,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,154,0.5,0.5,1,0,1,0
crd,TRUE,ethnicity5,Mixed,161,0.5,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,168,1,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,175,1,0.5,1,0,0,0
crd,TRUE,ethnicity5,Mixed,182,1,0.5,1,0,0,1
crd,TRUE,ethnicity5,Asian or Asian British,7,0,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,14,0,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,21,0,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,28,0,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,35,0.33333333333333337,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,42,0.33333333333333337,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,49,0.33333333333333337,0,0.33333333333333337,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,56,0.33333333333333337,0,0.33333333333333337,1,0,0
crd,TRUE,ethnicity5,Asian or Asian British,63,0.33333333333333337,0,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,70,0.33333333333333337,0,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,77,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
crd,TRUE,ethnicity5,Asian or Asian British,84,0.33333333333333337,0.33333333333333337,0.6666666666666667,0,0,0
